order_id,customer_id,order_date,product_id,unit_price,quantity,total_price
7539,21,2021-07-21,3,519,9,4671
7540,22,2021-02-26,9,753,6,4518
7541,12,2021-12-11,22,823,4,3292
7542,22,2021-10-17,11,827,1,827
7543,15,2022-08-31,25,743,7,5201
7544,15,2022-06-23,15,600,10,6000
7545,6,2021-04-19,21,830,1,830
7546,24,2021-05-24,2,745,1,745
7547,9,2022-05-22,1,828,2,1656
7548,4,2022-02-17,6,158,8,1264
7549,12,2022-07-05,22,759,1,759
7550,9,2021-11-15,4,615,7,4305
7551,14,2022-06-19,16,478,5,2390
7552,9,2021-05-10,5,838,5,4190
7553,10,2021-09-22,16,626,9,5634
7554,14,2021-04-28,16,874,1,874
7555,4,2022-04-23,17,847,1,847
7556,8,2021-12-01,8,524,1,524
7557,23,2021-08-18,10,854,1,854
7558,15,2021-11-12,8,910,7,6370
7559,22,2022-08-03,14,678,8,5424
7560,22,2021-08-07,9,704,1,704
7561,9,2021-04-14,8,872,8,6976
7562,15,2022-05-28,20,654,10,6540
7563,5,2022-08-11,9,214,5,1070
7564,15,2022-06-25,1,174,2,348
7565,22,2021-04-06,7,573,7,4011
7566,25,2021-05-20,10,303,2,606
7567,9,2022-01-16,12,149,9,1341
7568,4,2022-01-12,6,658,2,1316
7569,16,2021-09-09,2,327,4,1308
7570,25,2021-07-22,15,796,3,2388
7571,12,2021-10-31,13,79,6,474
7572,7,2021-11-19,13,143,3,429
7573,7,2021-12-11,4,314,2,628
7574,21,2022-08-30,3,906,1,906
7575,21,2022-01-24,5,61,8,488
7576,4,2022-08-21,8,258,1,258
7577,2,2021-06-30,12,127,5,635
7578,9,2022-03-25,6,719,4,2876
7579,24,2021-07-24,25,623,5,3115
7580,22,2022-03-11,5,172,2,344
7581,14,2022-08-08,4,782,10,7820
7582,10,2022-02-28,9,861,2,1722
7583,18,2021-11-19,9,264,8,2112
7584,25,2022-07-03,25,207,7,1449
7585,17,2021-03-03,5,596,2,1192
7586,9,2021-11-15,20,82,3,246
7587,7,2021-12-22,5,618,6,3708
7588,19,2022-06-08,8,107,4,428
7589,22,2021-06-25,24,570,9,5130
7590,1,2022-05-23,11,373,1,373
7591,16,2021-04-01,23,649,8,5192
7592,7,2021-10-29,12,983,3,2949
7593,12,2022-04-30,6,554,8,4432
7594,16,2021-10-08,9,629,7,4403
7595,9,2021-02-04,19,363,7,2541
7596,10,2022-03-22,2,58,7,406
7597,19,2021-05-19,18,449,5,2245
7598,18,2022-04-14,14,422,6,2532
7599,7,2022-08-31,16,283,9,2547
7600,12,2022-01-24,21,71,10,710
7601,4,2021-01-23,5,957,5,4785
7602,1,2022-01-05,15,309,6,1854
7603,24,2021-02-14,7,144,7,1008
7604,2,2021-05-25,19,912,5,4560
7605,15,2022-08-01,1,196,7,1372
7606,5,2022-05-04,12,353,4,1412
7607,4,2021-02-28,22,272,3,816
7608,12,2022-08-22,2,354,4,1416
7609,22,2022-06-05,21,593,5,2965
7610,9,2022-07-25,5,636,6,3816
7611,5,2022-03-14,22,142,8,1136
7612,19,2022-03-01,9,793,5,3965
7613,11,2021-12-29,10,912,8,7296
7614,24,2021-06-27,17,509,4,2036
7615,24,2021-10-22,4,747,3,2241
7616,15,2022-06-26,24,284,3,852
7617,5,2021-01-25,22,215,4,860
7618,20,2021-05-13,7,537,7,3759
7619,4,2021-10-05,15,777,1,777
7620,25,2021-02-11,22,334,7,2338
7621,11,2021-04-12,22,132,3,396
7622,18,2022-06-01,13,131,2,262
7623,1,2021-05-20,12,774,3,2322
7624,18,2021-02-08,23,538,5,2690
7625,22,2022-08-25,21,415,3,1245
7626,17,2022-03-29,23,848,7,5936
7627,16,2021-07-06,16,261,10,2610
7628,7,2021-08-11,11,982,4,3928
7629,21,2021-05-17,15,782,8,6256
7630,17,2022-08-16,7,241,2,482
7631,12,2021-01-13,4,191,7,1337
7632,1,2021-06-19,16,119,5,595
7633,7,2022-06-19,21,444,10,4440
7634,22,2021-08-10,13,945,8,7560
7635,3,2022-05-03,12,304,2,608
7636,1,2021-01-05,12,623,10,6230
7637,18,2022-07-24,7,514,4,2056
7638,1,2022-01-06,22,102,8,816
7639,20,2022-04-24,7,510,4,2040
7640,4,2021-07-17,5,960,5,4800
7641,3,2022-06-14,24,398,1,398
7642,25,2022-01-18,6,671,1,671
7643,17,2022-07-12,5,783,1,783
7644,1,2022-04-29,20,204,3,612
7645,1,2021-03-29,18,942,3,2826
7646,25,2022-08-22,4,915,5,4575
7647,12,2022-09-03,6,708,6,4248
7648,19,2021-05-15,14,290,4,1160
7649,3,2022-04-21,11,409,2,818
7650,15,2021-01-31,12,252,3,756
7651,7,2022-06-23,1,601,1,601
7652,14,2021-03-10,1,526,6,3156
7653,1,2021-05-05,6,276,1,276
7654,2,2022-07-14,15,483,8,3864
7655,21,2022-05-12,12,382,6,2292
7656,22,2021-01-06,18,651,6,3906
7657,19,2021-11-07,25,393,1,393
7658,10,2021-06-30,20,972,4,3888
7659,13,2022-02-07,14,181,8,1448
7660,6,2021-12-14,17,156,9,1404
7661,4,2021-02-10,10,365,4,1460
7662,21,2021-11-28,18,985,1,985
7663,22,2022-02-15,23,199,2,398
7664,16,2021-07-18,13,352,10,3520
7665,7,2021-04-20,19,485,7,3395
7666,15,2022-03-29,9,619,9,5571
7667,22,2022-08-01,23,573,6,3438
7668,18,2021-10-05,11,685,2,1370
7669,25,2022-02-09,3,711,7,4977
7670,15,2022-03-16,21,346,2,692
7671,17,2022-08-16,15,510,9,4590
7672,20,2022-04-11,11,534,1,534
7673,3,2022-08-12,6,267,2,534
7674,14,2021-12-31,24,742,10,7420
7675,17,2021-09-10,5,499,9,4491
7676,1,2021-01-03,9,349,1,349
7677,16,2021-07-25,21,448,6,2688
7678,3,2022-01-18,17,453,10,4530
7679,6,2021-05-23,14,825,1,825
7680,25,2021-06-12,25,530,4,2120
7681,11,2021-05-01,25,194,6,1164
7682,13,2021-03-16,16,208,4,832
7683,1,2021-12-16,1,518,9,4662
7684,19,2021-04-28,12,426,4,1704
7685,5,2021-07-05,23,398,7,2786
7686,13,2022-08-18,1,602,1,602
7687,11,2021-08-06,16,467,10,4670
7688,2,2021-02-01,23,257,5,1285
7689,3,2021-12-13,8,719,4,2876
7690,5,2021-11-27,19,494,9,4446
7691,9,2022-03-28,20,885,1,885
7692,24,2022-03-13,16,95,1,95
7693,16,2021-04-12,9,901,5,4505
7694,8,2021-02-02,8,102,5,510
7695,24,2022-05-15,19,366,5,1830
7696,7,2022-03-25,13,134,7,938
7697,8,2022-03-24,17,240,2,480
7698,12,2021-11-05,16,902,1,902
7699,24,2022-01-19,11,903,9,8127
7700,14,2022-06-21,14,202,5,1010
7701,25,2021-11-11,18,118,5,590
7702,6,2022-01-06,16,953,4,3812
7703,21,2021-04-22,3,793,10,7930
7704,17,2021-06-27,17,478,4,1912
7705,23,2021-06-26,9,134,3,402
7706,5,2022-08-14,7,940,10,9400
7707,17,2021-11-18,6,626,1,626
7708,1,2021-08-05,15,931,3,2793
7709,22,2021-10-24,23,785,5,3925
7710,17,2022-03-06,9,514,8,4112
7711,3,2021-04-24,12,801,8,6408
7712,21,2022-02-04,23,57,5,285
7713,11,2022-08-27,14,907,4,3628
7714,19,2022-02-16,3,752,5,3760
7715,12,2022-05-19,15,992,8,7936
7716,25,2022-05-01,13,786,7,5502
7717,13,2022-05-08,13,453,1,453
7718,18,2021-01-09,12,562,6,3372
7719,21,2022-03-23,5,368,6,2208
7720,11,2022-05-18,6,422,1,422
7721,10,2022-06-16,19,556,9,5004
7722,5,2022-05-29,19,549,3,1647
7723,15,2021-10-10,12,195,3,585
7724,1,2022-07-22,14,420,1,420
7725,14,2022-09-02,20,896,9,8064
7726,15,2022-06-23,22,492,5,2460
7727,2,2022-05-06,2,193,5,965
7728,14,2022-08-22,14,88,4,352
7729,6,2021-09-11,3,106,4,424
7730,3,2022-08-04,18,890,4,3560
7731,8,2021-04-22,1,993,2,1986
7732,17,2022-02-15,9,412,5,2060
7733,17,2021-12-18,18,585,8,4680
7734,11,2021-10-24,12,414,3,1242
7735,19,2021-12-18,13,126,5,630
7736,7,2021-09-17,14,404,8,3232
7737,23,2021-11-21,17,124,8,992
7738,19,2022-05-29,18,517,2,1034
7739,22,2021-12-24,8,456,7,3192
7740,20,2021-07-28,14,877,9,7893
7741,23,2022-07-05,19,497,5,2485
7742,3,2021-05-25,15,384,7,2688
7743,2,2022-08-21,23,163,7,1141
7744,5,2021-11-10,9,699,8,5592
7745,14,2022-08-30,23,250,7,1750
7746,22,2021-05-21,18,491,9,4419
7747,12,2022-08-28,4,518,4,2072
7748,14,2021-02-19,16,142,1,142
7749,5,2021-03-20,21,671,1,671
7750,22,2021-05-11,20,906,1,906
7751,7,2021-06-12,18,153,3,459
7752,4,2021-03-19,25,635,1,635
7753,21,2022-01-27,9,225,5,1125
7754,24,2021-07-07,9,204,1,204
7755,4,2022-03-12,13,467,4,1868
7756,21,2021-12-28,8,87,9,783
7757,5,2021-05-15,10,442,3,1326
7758,11,2021-04-04,8,333,1,333
7759,8,2021-11-18,2,370,10,3700
7760,25,2021-03-09,17,738,5,3690
7761,6,2021-10-17,2,591,5,2955
7762,7,2021-02-20,25,549,5,2745
7763,12,2021-09-10,1,238,9,2142
7764,2,2022-04-22,19,75,3,225
7765,9,2021-11-06,9,1000,4,4000
7766,3,2022-04-25,1,545,2,1090
7767,22,2021-08-30,18,743,6,4458
7768,23,2021-05-13,23,824,8,6592
7769,16,2022-05-17,21,496,6,2976
7770,11,2022-02-12,9,116,8,928
7771,5,2022-05-03,15,280,6,1680
7772,11,2021-04-20,10,345,8,2760
7773,4,2022-02-21,6,488,2,976
7774,11,2022-08-18,22,272,10,2720
7775,24,2021-07-03,5,523,1,523
7776,5,2021-03-02,3,707,2,1414
7777,7,2021-09-13,9,633,1,633
7778,14,2022-07-07,6,677,6,4062
7779,17,2022-04-03,6,534,4,2136
7780,7,2021-03-13,23,901,3,2703
7781,20,2021-08-15,20,510,2,1020
7782,23,2021-06-01,20,502,6,3012
7783,20,2022-01-07,8,372,8,2976
7784,22,2021-07-05,3,136,2,272
7785,14,2021-07-01,22,84,7,588
7786,21,2022-09-05,24,140,1,140
7787,1,2021-09-15,23,244,7,1708
7788,9,2021-10-01,7,347,5,1735
7789,7,2022-03-05,6,652,2,1304
7790,9,2021-01-08,5,696,1,696
7791,15,2021-06-19,21,991,8,7928
7792,13,2021-09-02,23,376,3,1128
7793,15,2022-06-04,17,974,8,7792
7794,18,2021-04-19,11,107,10,1070
7795,7,2022-01-17,7,273,1,273
7796,1,2021-02-14,2,971,1,971
7797,22,2021-05-24,14,400,9,3600
7798,24,2022-04-02,14,955,6,5730
7799,10,2022-07-19,13,473,2,946
7800,16,2021-11-13,6,523,1,523
7801,8,2022-03-08,10,703,4,2812
7802,8,2022-01-23,6,412,7,2884
7803,17,2021-12-09,10,353,7,2471
7804,24,2021-05-04,7,526,6,3156
7805,16,2021-03-11,7,887,9,7983
7806,12,2022-02-10,4,632,7,4424
7807,12,2022-01-05,23,985,10,9850
7808,14,2021-01-13,11,92,4,368
7809,23,2021-11-19,8,207,3,621
7810,19,2022-06-13,13,312,3,936
7811,3,2021-06-13,1,238,3,714
7812,11,2021-12-13,3,411,8,3288
7813,19,2021-07-22,21,514,3,1542
7814,8,2022-02-28,16,96,5,480
7815,3,2022-03-16,10,364,4,1456
7816,2,2021-02-17,6,608,2,1216
7817,8,2021-07-03,16,654,9,5886
7818,5,2021-07-25,4,420,3,1260
7819,10,2021-06-06,22,220,10,2200
7820,21,2021-03-31,12,783,5,3915
7821,19,2022-07-25,13,316,1,316
7822,15,2021-12-03,14,252,10,2520
7823,2,2022-07-06,18,267,5,1335
7824,25,2022-04-14,16,753,10,7530
7825,1,2022-06-02,2,209,5,1045
7826,10,2022-02-06,13,436,10,4360
7827,10,2021-08-16,23,491,1,491
7828,22,2021-08-04,19,580,7,4060
7829,17,2021-01-17,6,592,6,3552
7830,11,2021-12-09,19,856,7,5992
7831,6,2021-07-08,19,436,7,3052
7832,19,2021-08-04,25,876,3,2628
7833,11,2022-05-15,15,300,5,1500
7834,23,2021-06-19,14,534,1,534
7835,24,2022-04-24,22,231,4,924
7836,25,2021-09-17,22,703,5,3515
7837,14,2021-04-18,14,97,6,582
7838,4,2021-03-31,10,609,1,609
7839,13,2021-06-22,17,564,9,5076
7840,13,2022-06-19,25,532,10,5320
7841,6,2021-09-18,9,960,1,960
7842,25,2021-03-27,8,582,7,4074
7843,20,2022-03-04,23,869,2,1738
7844,8,2021-10-07,22,98,9,882
7845,18,2021-04-14,8,607,4,2428
7846,18,2022-02-09,1,643,4,2572
7847,9,2022-08-23,16,119,3,357
7848,21,2022-05-21,7,666,4,2664
7849,21,2021-01-03,20,143,3,429
7850,6,2022-01-30,1,270,2,540
7851,17,2021-07-04,25,81,1,81
7852,21,2022-08-17,5,151,6,906
7853,5,2021-07-19,7,298,7,2086
7854,21,2021-03-10,25,348,1,348
7855,19,2021-03-23,18,221,8,1768
7856,2,2021-05-06,6,612,10,6120
7857,14,2021-02-05,16,903,2,1806
7858,6,2021-01-19,20,969,4,3876
7859,4,2022-05-13,22,700,6,4200
7860,13,2021-01-08,19,765,1,765
7861,23,2021-03-23,4,524,7,3668
7862,11,2021-10-29,7,920,5,4600
7863,17,2021-08-12,8,852,9,7668
7864,25,2022-01-17,16,985,2,1970
7865,11,2021-11-08,10,495,10,4950
7866,4,2021-03-01,4,969,9,8721
7867,15,2022-05-10,1,194,9,1746
7868,6,2021-02-24,2,97,10,970
7869,8,2021-01-10,22,931,9,8379
7870,24,2022-08-05,7,706,2,1412
7871,6,2021-04-26,7,439,1,439
7872,1,2021-07-02,12,321,2,642
7873,18,2021-12-25,8,241,8,1928
7874,13,2021-06-01,6,721,1,721
7875,6,2021-04-25,3,151,7,1057
7876,15,2021-10-25,19,219,9,1971
7877,24,2022-01-31,7,555,1,555
7878,4,2022-02-15,24,506,9,4554
7879,4,2022-04-25,4,863,9,7767
7880,14,2022-09-05,24,57,3,171
7881,11,2021-07-13,4,569,7,3983
7882,9,2022-03-19,25,503,4,2012
7883,25,2021-06-25,1,91,10,910
7884,19,2022-05-10,10,752,6,4512
7885,7,2021-10-17,21,739,1,739
7886,12,2022-06-19,7,337,2,674
7887,2,2021-01-29,22,508,6,3048
7888,11,2021-09-23,1,563,6,3378
7889,6,2022-02-27,18,551,8,4408
7890,2,2022-06-01,8,306,7,2142
7891,15,2021-02-20,20,801,1,801
7892,18,2021-01-25,21,716,8,5728
7893,13,2021-02-11,9,397,9,3573
7894,8,2021-01-08,11,136,8,1088
7895,6,2022-04-11,15,706,10,7060
7896,15,2022-07-16,8,241,10,2410
7897,1,2021-08-30,4,183,1,183
7898,12,2021-06-11,4,114,4,456
7899,9,2021-07-20,1,920,7,6440
7900,18,2022-09-03,1,90,6,540
7901,1,2021-02-12,6,460,6,2760
7902,3,2021-10-07,3,926,8,7408
7903,3,2022-04-17,24,100,7,700
7904,9,2022-03-27,18,630,7,4410
7905,17,2021-07-19,18,695,2,1390
7906,6,2022-04-04,9,805,10,8050
7907,1,2022-07-11,10,751,2,1502
7908,8,2021-05-04,18,641,1,641
7909,4,2021-12-10,4,765,7,5355
7910,16,2022-04-21,23,499,7,3493
7911,3,2021-05-13,19,324,10,3240
7912,13,2021-04-09,24,545,1,545
7913,19,2022-04-06,5,482,5,2410
7914,11,2022-04-23,3,826,1,826
7915,5,2022-07-23,5,54,5,270
7916,23,2021-11-09,12,512,9,4608
7917,6,2021-05-20,15,380,4,1520
7918,24,2021-12-28,5,701,10,7010
7919,21,2022-06-29,23,324,9,2916
7920,19,2021-08-30,18,419,9,3771
7921,16,2021-06-25,6,684,10,6840
7922,7,2022-04-29,7,963,1,963
7923,6,2021-01-31,23,965,10,9650
7924,8,2022-02-15,19,731,7,5117
7925,7,2021-11-12,23,834,7,5838
7926,10,2021-09-30,18,188,8,1504
7927,8,2021-08-27,19,376,7,2632
7928,22,2021-09-03,12,667,2,1334
7929,18,2022-03-03,24,727,8,5816
7930,13,2022-04-30,6,304,6,1824
7931,8,2021-01-04,8,449,3,1347
7932,2,2022-03-11,4,249,4,996
7933,9,2021-04-30,25,318,3,954
7934,3,2021-07-20,12,311,6,1866
7935,6,2022-02-15,14,225,9,2025
7936,18,2021-08-11,14,249,6,1494
7937,15,2021-10-10,2,322,6,1932
7938,12,2021-11-10,23,258,5,1290
7939,10,2021-03-21,5,157,8,1256
7940,11,2021-09-29,9,350,10,3500
7941,11,2021-06-20,16,833,2,1666
7942,21,2021-11-03,18,233,5,1165
7943,13,2021-04-23,8,970,6,5820
7944,3,2021-05-06,6,981,7,6867
7945,9,2021-06-27,25,973,5,4865
7946,22,2021-07-02,13,650,10,6500
7947,17,2021-09-17,15,501,4,2004
7948,11,2022-05-23,7,433,10,4330
7949,4,2021-01-03,12,112,8,896
7950,11,2022-01-13,4,716,2,1432
7951,17,2022-05-07,8,954,10,9540
7952,6,2021-02-19,22,397,8,3176
7953,18,2021-11-29,6,807,4,3228
7954,3,2021-04-04,1,193,5,965
7955,13,2022-05-05,10,597,7,4179
7956,6,2021-02-18,10,887,2,1774
7957,9,2021-01-14,21,485,7,3395
7958,24,2022-02-03,24,166,1,166
7959,13,2021-09-06,20,817,8,6536
7960,10,2021-05-31,20,868,2,1736
7961,17,2021-02-07,16,445,6,2670
7962,1,2021-09-30,14,498,2,996
7963,12,2021-04-15,19,160,3,480
7964,11,2021-07-15,1,133,7,931
7965,2,2021-02-23,1,241,8,1928
7966,6,2022-03-02,18,858,9,7722
7967,8,2021-04-26,21,997,3,2991
7968,2,2021-03-23,18,320,10,3200
7969,18,2022-01-16,10,87,8,696
7970,20,2022-04-09,13,567,5,2835
7971,6,2021-03-11,2,342,2,684
7972,9,2021-09-21,9,451,1,451
7973,21,2022-05-16,16,223,4,892
7974,23,2021-03-11,18,785,6,4710
7975,19,2022-06-16,12,771,6,4626
7976,24,2022-04-13,20,381,8,3048
7977,23,2022-05-17,14,769,10,7690
7978,17,2021-08-24,6,79,6,474
7979,11,2022-08-12,16,530,10,5300
7980,21,2022-02-04,18,504,7,3528
7981,1,2021-04-13,16,91,6,546
7982,19,2022-07-03,7,155,6,930
7983,1,2021-08-24,25,633,1,633
7984,8,2021-01-27,11,945,3,2835
7985,17,2022-02-24,12,683,7,4781
7986,14,2022-03-06,23,266,6,1596
7987,10,2022-02-07,22,67,8,536
7988,11,2021-03-31,3,108,2,216
7989,17,2022-02-03,10,219,3,657
7990,13,2021-04-17,10,589,1,589
7991,5,2022-08-20,9,350,1,350
7992,17,2021-11-26,12,465,6,2790
7993,8,2021-10-11,11,706,4,2824
7994,16,2022-08-28,25,388,1,388
7995,15,2022-01-07,24,842,6,5052
7996,15,2021-09-16,8,623,6,3738
7997,24,2021-12-05,24,127,3,381
7998,6,2021-10-25,11,479,8,3832
7999,19,2021-03-26,21,725,8,5800
8000,11,2021-06-11,25,922,8,7376
8001,19,2021-10-08,25,626,7,4382
8002,11,2022-02-11,6,558,5,2790
8003,22,2021-02-24,19,195,1,195
8004,8,2021-12-14,22,325,1,325
8005,15,2022-07-28,1,318,2,636
8006,11,2021-05-12,19,339,3,1017
8007,14,2022-04-27,19,960,6,5760
8008,8,2021-12-15,23,120,4,480
8009,22,2022-01-20,20,772,4,3088
8010,11,2022-03-04,6,122,5,610
8011,5,2021-06-21,24,72,5,360
8012,2,2021-05-25,17,72,7,504
8013,8,2022-02-22,7,128,2,256
8014,17,2022-06-23,20,557,4,2228
8015,15,2021-07-03,5,716,7,5012
8016,12,2021-08-12,20,758,9,6822
8017,2,2021-03-09,10,542,2,1084
8018,13,2021-07-27,2,898,4,3592
8019,2,2021-10-26,17,338,2,676
8020,17,2021-09-13,21,479,7,3353
8021,2,2021-01-17,22,695,10,6950
8022,7,2022-04-28,3,982,9,8838
8023,18,2021-03-10,2,82,10,820
8024,8,2022-02-28,14,560,8,4480
8025,15,2022-03-03,15,400,8,3200
8026,13,2021-12-23,10,355,6,2130
8027,20,2021-09-14,2,971,9,8739
8028,4,2021-09-14,20,256,6,1536
8029,25,2021-04-21,24,973,1,973
8030,5,2022-08-11,13,372,6,2232
8031,7,2022-07-05,8,683,3,2049
8032,7,2021-07-13,23,718,2,1436
8033,7,2021-11-15,12,720,9,6480
8034,11,2022-04-21,11,73,3,219
8035,13,2022-03-19,9,191,7,1337
8036,1,2021-10-16,13,784,2,1568
8037,11,2021-11-01,21,363,9,3267
8038,16,2021-04-20,14,976,7,6832
8039,10,2021-09-19,18,726,3,2178
8040,15,2022-04-10,23,305,1,305
8041,6,2021-02-24,19,497,10,4970
8042,11,2021-12-20,16,221,1,221
8043,6,2022-06-04,8,684,4,2736
8044,15,2021-06-14,15,433,9,3897
8045,6,2022-06-28,18,834,9,7506
8046,20,2022-08-27,3,357,10,3570
8047,12,2021-12-08,3,689,10,6890
8048,3,2021-10-10,24,371,7,2597
8049,22,2022-03-19,10,307,6,1842
8050,5,2021-01-07,8,80,5,400
8051,3,2021-11-07,12,943,3,2829
8052,24,2022-05-23,17,601,6,3606
8053,11,2021-01-10,9,856,2,1712
8054,17,2022-05-15,19,663,6,3978
8055,25,2021-11-05,2,434,8,3472
8056,2,2022-03-10,24,551,3,1653
8057,25,2021-02-15,21,810,3,2430
8058,17,2021-02-28,23,866,5,4330
8059,22,2022-05-11,3,971,1,971
8060,21,2021-10-04,16,767,7,5369
8061,2,2021-04-19,22,473,2,946
8062,8,2021-01-13,22,814,8,6512
8063,19,2021-03-31,20,444,5,2220
8064,12,2021-07-01,16,549,6,3294
8065,10,2022-05-30,21,778,4,3112
8066,5,2022-02-14,25,551,9,4959
8067,11,2021-02-23,3,483,7,3381
8068,17,2021-12-22,17,417,8,3336
8069,4,2022-01-09,23,905,7,6335
8070,22,2022-03-08,14,474,9,4266
8071,19,2022-08-03,10,295,7,2065
8072,24,2021-09-14,8,467,1,467
8073,11,2021-11-18,19,172,7,1204
8074,4,2021-08-01,3,651,6,3906
8075,14,2021-05-15,7,317,6,1902
8076,3,2022-01-18,17,454,10,4540
8077,13,2021-05-12,3,133,3,399
8078,21,2022-08-05,23,511,5,2555
8079,18,2022-08-17,25,547,9,4923
8080,10,2022-08-08,17,821,9,7389
8081,21,2021-07-22,20,137,10,1370
8082,14,2021-12-22,8,215,8,1720
8083,21,2021-07-29,2,448,10,4480
8084,6,2022-07-31,6,799,2,1598
8085,14,2021-08-29,9,54,2,108
8086,5,2022-02-20,16,650,1,650
8087,4,2021-07-28,16,160,10,1600
8088,3,2022-03-12,19,299,8,2392
8089,22,2022-06-21,21,421,6,2526
8090,8,2022-03-07,13,857,3,2571
8091,6,2022-02-28,7,243,6,1458
8092,14,2021-12-28,16,552,8,4416
8093,12,2021-06-20,13,834,10,8340
8094,17,2021-01-02,10,868,5,4340
8095,1,2021-08-11,23,925,3,2775
8096,16,2021-08-12,7,820,3,2460
8097,10,2021-06-28,25,776,8,6208
8098,10,2021-07-31,23,816,6,4896
8099,5,2021-12-16,22,909,7,6363
8100,3,2022-06-12,4,757,3,2271
8101,1,2021-01-04,8,753,7,5271
8102,22,2021-12-04,23,567,7,3969
8103,5,2022-07-30,22,392,4,1568
8104,21,2021-04-16,22,146,3,438
8105,17,2022-04-23,25,546,10,5460
8106,1,2022-03-11,7,444,7,3108
8107,8,2022-05-07,13,229,9,2061
8108,3,2021-06-12,21,474,6,2844
8109,19,2021-12-11,17,60,4,240
8110,7,2021-02-20,22,784,3,2352
8111,22,2021-02-01,22,902,4,3608
8112,16,2021-12-20,12,698,4,2792
8113,22,2021-07-25,24,209,5,1045
8114,24,2022-04-04,11,755,6,4530
8115,14,2022-08-20,15,696,6,4176
8116,2,2021-02-25,24,428,7,2996
8117,17,2021-03-05,15,517,2,1034
8118,5,2021-12-04,23,205,5,1025
8119,20,2021-03-15,10,562,6,3372
8120,6,2021-09-01,24,569,9,5121
8121,6,2021-12-02,1,173,5,865
8122,19,2022-05-24,15,473,5,2365
8123,19,2022-02-14,3,793,2,1586
8124,14,2022-02-28,12,909,6,5454
8125,5,2021-05-18,17,770,7,5390
8126,4,2021-10-03,19,775,10,7750
8127,22,2022-07-31,1,362,9,3258
8128,9,2021-07-14,19,737,5,3685
8129,24,2022-05-07,11,903,7,6321
8130,13,2022-07-10,3,598,7,4186
8131,11,2021-01-17,21,845,1,845
8132,23,2022-01-12,19,658,6,3948
8133,24,2022-06-12,13,242,3,726
8134,7,2022-08-29,19,824,4,3296
8135,13,2022-08-17,1,848,5,4240
8136,3,2021-02-01,5,475,7,3325
8137,4,2021-08-24,18,469,1,469
8138,23,2022-07-02,17,92,8,736
8139,5,2021-01-30,1,974,4,3896
8140,21,2022-07-18,23,612,2,1224
8141,3,2022-08-15,6,682,7,4774
8142,13,2021-08-14,16,503,3,1509
8143,1,2021-08-17,7,352,5,1760
8144,17,2022-01-06,8,480,8,3840
8145,1,2022-08-17,15,694,1,694
8146,12,2022-05-18,13,874,5,4370
8147,7,2022-05-16,19,539,1,539
8148,11,2022-04-07,9,256,10,2560
8149,8,2021-09-15,3,793,10,7930
8150,1,2021-10-05,19,485,9,4365
8151,21,2021-09-04,18,785,1,785
8152,25,2022-05-30,12,489,9,4401
8153,4,2021-12-05,2,267,2,534
8154,5,2022-03-09,19,909,7,6363
8155,5,2022-05-23,11,846,9,7614
8156,2,2022-08-01,22,385,9,3465
8157,2,2021-04-03,10,848,5,4240
8158,13,2022-04-24,4,837,1,837
8159,2,2022-08-17,1,737,1,737
8160,2,2022-06-16,15,568,6,3408
8161,9,2021-08-26,13,695,5,3475
8162,24,2021-09-07,16,914,7,6398
8163,25,2022-08-11,19,701,1,701
8164,18,2021-04-18,20,265,2,530
8165,19,2022-08-13,17,437,8,3496
8166,3,2021-05-27,17,161,4,644
8167,1,2021-05-09,12,726,9,6534
8168,21,2022-01-03,9,695,2,1390
8169,4,2021-02-12,3,251,6,1506
8170,20,2022-08-15,10,350,3,1050
8171,22,2021-03-06,19,895,3,2685
8172,11,2022-08-27,19,87,4,348
8173,25,2021-09-10,25,621,9,5589
8174,23,2022-04-25,15,448,7,3136
8175,2,2021-06-19,21,911,9,8199
8176,19,2021-07-26,11,849,5,4245
8177,1,2022-08-01,21,676,8,5408
8178,18,2022-04-18,7,343,5,1715
8179,22,2021-01-22,23,590,2,1180
8180,17,2021-09-02,7,214,10,2140
8181,22,2021-01-09,7,234,7,1638
8182,25,2022-06-07,13,220,1,220
8183,16,2021-11-13,4,622,2,1244
8184,18,2021-08-16,11,278,2,556
8185,3,2022-03-01,16,107,6,642
8186,15,2022-04-09,15,555,2,1110
8187,19,2022-07-20,5,671,3,2013
8188,25,2021-03-02,2,993,3,2979
8189,17,2022-03-25,15,326,1,326
8190,12,2021-09-01,17,745,1,745
8191,7,2022-01-23,14,498,8,3984
8192,17,2022-09-01,16,942,3,2826
8193,9,2022-04-29,25,728,3,2184
8194,13,2022-04-22,11,115,4,460
8195,13,2022-03-01,10,538,5,2690
8196,23,2021-11-13,12,373,4,1492
8197,15,2021-12-30,12,504,5,2520
8198,10,2022-06-29,22,199,6,1194
8199,5,2022-08-11,24,99,2,198
8200,17,2021-04-16,12,888,2,1776
8201,11,2022-05-03,24,964,4,3856
8202,8,2021-03-18,18,377,8,3016
8203,14,2022-05-22,10,87,6,522
8204,2,2022-06-29,22,59,10,590
8205,18,2021-08-03,7,119,10,1190
8206,8,2021-11-28,9,769,1,769
8207,6,2021-11-24,25,571,7,3997
8208,2,2021-12-19,8,435,4,1740
8209,23,2022-07-08,8,641,3,1923
8210,8,2021-05-22,10,335,6,2010
8211,15,2021-03-20,2,374,6,2244
8212,24,2021-05-17,16,462,4,1848
